Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P ele P distRoad),11.68,3e-04,10,213.71,0,0
p(observer1 P start)psi(disturb500 P und P ele P height100 P distRoad),11.7,3e-04,10,213.73,0,0
p(start)psi(disturb500 P ndvi500 P und P water P ele P height100),11.71,3e-04,9,215.92,4.11,1
p(start)psi(disturb500 P ndvi500 P ele P distRoad),11.71,3e-04,7,220.23,0,0
p(start)psi(disturb500 P und P ele P distRoad),11.73,3e-04,7,220.25,0,0
p(start)psi(ndvi500 P ele P height100 P distRoad),11.76,3e-04,7,220.28,0,0
p(observer1 P start)psi(forest1000 P ndvi500 P ele P height100 P distRoad),11.77,3e-04,10,213.8,0,0
p(start)psi(disturb500 P forest1000 P und P water P ele P height100),11.77,3e-04,9,215.99,0,1
p(start)psi(disturb500 P forest1000 P ndvi500 P ele P height100),11.8,3e-04,8,218.18,2.25,1
p(observer1 P start)psi(disturb500 P forest1000 P water P ele P height100 P distRoad),11.82,3e-04,11,211.65,1.87,1
p(start)psi(disturb500 P forest1000 P ele),11.84,3e-04,6,222.48,0,1
p(start)psi(disturb500 P forest1000 P water P height100 P distRoad),11.85,3e-04,8,218.23,4.65,1
p(start)psi(forest1000 P ele P height100 P distRoad),11.85,3e-04,7,220.37,0,0
