Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(disturb100 P forest1000 P ndvi500 P water P height100 P distRoad),9.47,5e-04,8,204.27,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P ele P height100 P distRoad),9.5,5e-04,14,191.04,1.74,1
p()psi(ele P distRoad),9.57,5e-04,4,212.84,4.7,1
p(start)psi(forest1000 P und P water P height100 P distRoad),9.59,4e-04,8,204.4,0.86,0
p(cloudCover)psi(forest1000 P water P height100 P distRoad),9.6,4e-04,7,206.55,0.45,1
p(observer1)psi(disturb100 P distRoad),9.62,4e-04,6,208.69,0,1
p(observer1)psi(disturb100 P ele),9.63,4e-04,6,208.7,4.9,1
p(SURVEY)psi(disturb100 P forest1000 P water P height100 P distRoad),9.63,4e-04,11,197.88,2.7,1
p(observer1)psi(disturb100 P height100 P distRoad),9.66,4e-04,7,206.61,5.75,1
p(observer1)psi(und P height100 P distRoad),9.66,4e-04,7,206.61,0,1
p(cloudCover)psi(disturb100 P forest1000 P und P water P ele P distRoad),9.67,4e-04,9,202.31,5.07,1
p(observer1)psi(),9.67,4e-04,4,212.94,0,1
p()psi(und P water P ele P height100),9.71,4e-04,6,208.78,0,1
p()psi(ele P height100 P distRoad),9.72,4e-04,5,210.9,5.64,0
p(cloudCover)psi(forest1000 P ndvi500 P und P water P ele),9.72,4e-04,8,204.53,5.36,0
p(cloudCover)psi(forest1000 P ndvi500 P water P ele P distRoad),9.72,4e-04,8,204.53,1.81,1
p(observer1)psi(forest1000 P water P height100),9.76,4e-04,7,206.71,1.02,1
p(observer1)psi(disturb100 P forest1000 P ndvi500 P water P height100 P distRoad),9.78,4e-04,10,200.24,1.51,1
p(observer1)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),9.79,4e-04,10,200.25,5.91,1
p(observer1)psi(ele P height100 P distRoad),9.81,4e-04,7,206.76,0,1
p()psi(ndvi500 P water P ele P height100),9.82,4e-04,6,208.89,-0.63,1
p()psi(forest1000 P ndvi500 P ele P height100),9.83,4e-04,6,208.91,0,1
p(SURVEY)psi(disturb100 P forest1000 P und P water P ele P distRoad),9.85,4e-04,12,195.89,4.4,1
p(SURVEY)psi(forest1000 P water P height100 P distRoad),9.86,4e-04,10,200.32,1.99,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P height100),9.87,4e-04,8,204.67,2.75,1
p(observer1)psi(forest1000 P ele),9.87,4e-04,6,208.95,0,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P height100),9.88,4e-04,8,204.68,5.97,1
p(observer1)psi(disturb100 P forest1000),9.88,4e-04,6,208.95,5.79,1
p()psi(disturb100 P forest1000 P water),9.92,4e-04,5,211.1,0,1
p(observer1)psi(forest1000 P ndvi500 P water P ele P distRoad),9.93,4e-04,9,202.57,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P water P ele P distRoad),9.96,4e-04,14,191.49,4.17,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P water P ele),9.99,4e-04,11,198.25,2.79,1
p(SURVEY)psi(forest1000 P ndvi500 P water P ele P distRoad),9.99,4e-04,11,198.25,1.55,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P ele P height100),10,4e-04,8,204.8,5.75,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),10.01,4e-04,9,202.65,5.53,1
p(observer1)psi(ndvi500 P ele P height100),10.04,4e-04,7,206.99,-0.03,1
p(start)psi(disturb100 P forest1000),10.08,4e-04,5,211.26,5.73,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P water P ele P distRoad),10.09,4e-04,13,193.88,1.68,1
p(start)psi(disturb100 P forest1000 P und P height100),10.14,3e-04,7,207.09,3.02,1
p(start)psi(disturb100 P forest1000 P water P height100),10.14,3e-04,7,207.09,1.12,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P ele P height100 P distRoad),10.18,3e-04,14,191.71,-0.02,1
p(SURVEY)psi(und P ele P height100),10.18,3e-04,9,202.83,5.43,1
p(cloudCover)psi(disturb100 P forest1000 P und P height100),10.18,3e-04,7,207.13,0,1
p(cloudCover)psi(disturb100 P forest1000 P water P height100),10.18,3e-04,7,207.13,4.33,1
p(observer1)psi(forest1000 P ndvi500 P height100),10.19,3e-04,7,207.13,5.68,1
p(start)psi(forest1000 P und P height100),10.23,3e-04,6,209.3,4.9,0
p(start)psi(forest1000 P water P height100),10.23,3e-04,6,209.3,0,1
p(start)psi(disturb100 P und P ele),10.24,3e-04,6,209.32,4.13,0
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P height100),10.25,3e-04,11,198.5,2.79,1
p(SURVEY)psi(forest1000 P und P water P height100 P distRoad),10.25,3e-04,11,198.5,3.68,1
p(cloudCover)psi(forest1000 P ndvi500 P und P height100),10.25,3e-04,7,207.19,4.24,1
p(observer1)psi(forest1000 P und P height100),10.26,3e-04,7,207.21,5.06,1
p()psi(und P height100 P distRoad),10.27,3e-04,5,211.44,3.26,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),10.28,3e-04,10,200.74,2.56,1
p(SURVEY)psi(forest1000 P ele P height100),10.3,3e-04,9,202.94,0,1
p(SURVEY P observer1)psi(forest1000 P und P water P height100 P distRoad),10.31,3e-04,13,194.11,0,1
p(cloudCover)psi(disturb100 P und P ele),10.32,3e-04,6,209.39,3.67,1
p(SURVEY P observer1)psi(forest1000 P ele P height100),10.33,3e-04,11,198.58,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P height100),10.36,3e-04,13,194.15,5.28,1
p()psi(water P ele P height100),10.37,3e-04,5,211.55,4.38,1
p()psi(forest1000 P und P ele),10.37,3e-04,5,211.55,0,1
p(observer1)psi(water P height100 P distRoad),10.39,3e-04,7,207.34,0.35,1
p()psi(disturb100 P ele),10.41,3e-04,4,213.67,3.2,1
p()psi(disturb100 P forest1000 P und),10.42,3e-04,5,211.6,5.14,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P height100 P distRoad),10.42,3e-04,13,194.22,0,1
p()psi(forest1000),10.45,3e-04,3,215.78,0,1
p()psi(disturb100 P und P water P ele P height100),10.45,3e-04,7,207.4,5.24,1
p(SURVEY)psi(forest1000 P ndvi500 P und P height100),10.45,3e-04,10,200.91,1.5,1
p(SURVEY)psi(disturb100 P forest1000 P water P height100),10.45,3e-04,10,200.91,4.87,0
p()psi(forest1000 P und P water P height100),10.5,3e-04,6,209.57,5.91,1
p(SURVEY)psi(disturb100 P und P ele),10.51,3e-04,9,203.16,5.32,0
p(SURVEY P observer1)psi(disturb100 P forest1000 P water P height100),10.52,3e-04,12,196.55,1.21,1
p(start)psi(forest1000 P und P ele),10.54,3e-04,6,209.61,0,0
p(SURVEY P observer1)psi(forest1000 P ndvi500 P height100),10.55,3e-04,11,198.81,3.74,1
p(cloudCover)psi(und P ele P height100),10.56,3e-04,6,209.63,5.42,1
p()psi(ndvi500),10.56,3e-04,3,215.9,0,0
p(SURVEY)psi(forest1000 P und P height100),10.58,3e-04,9,203.22,1.73,1
p()psi(disturb100 P forest1000 P height100),10.59,3e-04,5,211.77,2.58,1
p()psi(disturb100 P ele P height100),10.59,3e-04,5,211.77,5.33,0
p(cloudCover)psi(height100 P distRoad),10.6,3e-04,5,211.78,4.13,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),10.6,3e-04,13,194.4,3.28,1
p(SURVEY P observer1)psi(forest1000 P und P height100),10.63,3e-04,11,198.88,1.72,1
p(SURVEY P observer1)psi(forest1000 P water P height100),10.63,3e-04,11,198.88,0.53,1
p(SURVEY P observer1)psi(forest1000 P ele),10.65,3e-04,10,201.11,0,1
p(start)psi(forest1000 P und P ele P height100),10.66,3e-04,7,207.61,0,1
p(start)psi(ndvi500 P ele P height100),10.68,3e-04,6,209.75,4.73,1
p(start)psi(),10.68,3e-04,3,216.02,0,0
p()psi(disturb100 P forest1000 P ndvi500 P water P ele),10.68,3e-04,7,207.63,1.83,1
p()psi(water),10.69,3e-04,3,216.03,0,0
p(SURVEY)psi(disturb100 P und P water P ele P height100),10.71,3e-04,11,198.97,4.48,1
p(observer1)psi(disturb100 P forest1000 P und P ele),10.73,3e-04,8,205.53,5.01,1
p(observer1)psi(forest1000 P und P water P height100),10.73,3e-04,8,205.53,0,1
p(SURVEY)psi(forest1000 P ele),10.75,3e-04,8,205.56,0,0
p(observer1)psi(forest1000 P und P ele),10.76,2e-04,7,207.71,4.94,1
p()psi(disturb100 P forest1000 P ndvi500),10.77,2e-04,5,211.94,5.5,1
p()psi(forest1000 P ndvi500 P ele),10.78,2e-04,5,211.96,0,1
